h,3036,יָדוֹן,Proper Name Masculine,Yadon,(yaw-done'),a builder of the Jerusalem wall,Jadon ,"From (H3034) yadah; thankful; Jadon, an Israelite -- Jadon. see HEBREW (H3034) yadah "
h,3037,יַדוּעַ,Proper Name Masculine,Yaddua,(yad-doo'-ah),two Israelites,Jaddua ,"From (H3045) yada'; knowing; Jaddua, the name of two Israelites -- Jaddua. see HEBREW (H3045) yada' "
h,3038,יְדוּתוּן,Proper Name Masculine,Yeduthun,(yed-oo-thoon'),leader of a choir of the temple,Jeduthun ,"Or Yduthuwn {yed-oo-thoon'}; or Ydiythuwn {yed-ee-thoon'}; probably from (H3034) yadah; laudatory; Jeduthun, an Israelite -- Jeduthun. see HEBREW (H3034) yadah "
h,3039,יְדִיד,Adjective,yadid,(yed-eed'),beloved,"amiable, well-beloved, loves ","From the same as (H1730) dowd; loved -- amiable, (well-)beloved, loves. see HEBREW (H1730) dowd "
h,3040,יְדִידָה,Proper Name Feminine,Yedidah,(yed-ee-daw'),"beloved, mother of King Josiah",Jedidah ,"Feminine of (H3039) ydiyd; beloved; Jedidah, an Israelitess -- Jedidah. see HEBREW (H3039) ydiyd "
h,3041,יְדִידְיָה,Proper Name Masculine,Yedideyah,(yed-ee-deh-yaw'),"beloved of Yah, a name of Solomon",Jedidiah ,"From (H3039) ydiyd and (H3050) Yahh; beloved of Jah; Jedidejah, a name of Solomon -- Jedidiah. see HEBREW (H3039) ydiyd see HEBREW (H3050) Yahh "
h,3042,יְדָיָה,Proper Name Masculine,Yedayah,(yed-aw-yaw'),"perhaps ""praised by Yah"", two Israelites",Jedaiah ,"From (H3034) yadah and (H3050) Yahh; praised of Jah; Jedajah, the name of two Israelites -- Jedaiah. see HEBREW (H3034) yadah see HEBREW (H3050) Yahh "
h,3043,יְדִיעֲאֵל,Proper Name Masculine,Yediael,(yed-ee-ah-ale'),"knowing God, three Israelites",Jediael ,"From (H3045) yada' and (H410) 'el; knowing God; Jediael, the name of three Israelites -- Jediael. see HEBREW (H3045) yada' see HEBREW (H410) 'el "
h,3044,יִדְלָף,Proper Name Masculine,Yidlaph,(yid-lawf'),a son of Nahor,Jidlaph ,"From (H1811) dalaph; tearful; Jidlaph, a Mesopotamian -- Jidlaph. see HEBREW (H1811) dalaph "
h,3045,יָדַע,Verb,yada,(yaw-dah'),to know,"acknowledge, acquainted with, advise, answer, appoint, assuredly, be aware","A primitive root; to know (properly, to ascertain by seeing); used in a great variety of senses, figuratively, literally, euphemistically and inferentially (including observation, care, recognition; and causatively, instruction, designation, punishment, etc.) (as follow) -- acknowledge, acquaintance(-ted with), advise, answer, appoint, assuredly, be aware, (un-)awares, can(-not), certainly, comprehend, consider, X could they, cunning, declare, be diligent, (can, cause to) discern, discover, endued with, familiar friend, famous, feel, can have, be (ig-)norant, instruct, kinsfolk, kinsman, (cause to let, make) know, (come to give, have, take) knowledge, have (knowledge), (be, make, make to be, make self) known, + be learned, + lie by man, mark, perceive, privy to, X prognosticator, regard, have respect, skilful, shew, can (man of) skill, be sure, of a surety, teach, (can) tell, understand, have (understanding), X will be, wist, wit, wot. "
h,3046,יְדַע,Verb,yeda,(yed-ah'),to know,"certify, know, make known, teach ","(Aramaic) corresponding to (H3045) yada' -- certify, know, make known, teach. see HEBREW (H3045) yada' "
h,3047,יָדָע,Proper Name Masculine,Yada,(yaw-daw'),"the shrewd one, a man of Judah",Jada ,"From (H3045) yada'; knowing; Jada, an Israelite -- Jada. see HEBREW (H3045) yada' "
h,3048,יְדַעְיָה,Proper Name Masculine,Yedayah,(yed-ah-yaw'),"Yah has known, the name of several Israelites",Jedaiah ,"From (H3045) yada' and (H3050) Yahh; Jah has known; Jedajah, the name of two Israelites -- Jedaiah. see HEBREW (H3045) yada' see HEBREW (H3050) Yahh "
h,3049,יִדְּעֹנִי,Noun Masculine,yiddeoni,(yid-deh-o-nee'),familiar spirit,wizard ,"From (H3045) yada'; properly, a knowing one; specifically, a conjurer; (by impl) a ghost -- wizard. see HEBREW (H3045) yada' "
h,3050,יָהּ,Proper Name,Yah,(yaw),the name of the God of Israel,"Jah, the Lord","Contraction for (H3068) Yhovah, and meaning the same; Jah, the sacred name -- Jah, the Lord, most vehement. Compare names in \""-iah,\"" \""- jah.\"" see HEBREW (H3068) Yhovah "
h,3051,יָהַב,Verb,yahab,(yaw-hab'),to give,"ascribe, bring, come on, give, go, set, take ","A primitive root; to give (whether literal or figurative); generally, to put; imperatively (reflexive) come -- ascribe, bring, come on, give, go, set, take. "
h,3052,יְהַב,Verb,yehab,(yeh-hab'),to give,"deliver, give, pay, yield ","(Aramaic) corresponding to (H3051) yahab; -deliver, give, lay, + prolong, pay, yield. see HEBREW (H3051) yahab "
h,3053,יְהָב,Noun Masculine,yehab,(ye-hawb'),"a lot, what is given",burden ,"From (H3051) yahab; properly, what is given (by Providence), i.e. A lot -- burden. see HEBREW (H3051) yahab "
h,3054,יָהַד,Verb,yahad,(yaw-had'),to become a Jew,become Jews ,"Denominative from a form corresponding to (H3061) Yhuwd; to Judaize, i.e. Become Jewish -- become Jews. see HEBREW (H3061) Yhuwd "
h,3055,יְהֻד,Proper Name Location,Yehud,(yeh-hood'),a place in Dan,Jehud ,"A briefer form of one corresponding to (H3061) Yhuwd; Jehud, a place in Palestine -- Jehud. see HEBREW (H3061) Yhuwd "
h,3056,יֶהְדַי,Proper Name Masculine,Yahday,(yeh-dah'-ee),member of Caleb\'s family,Jehdai ,"Perhaps from a form corresponding to (H3061) Yhuwd; Judaistic; Jehdai, an Israelite -- Jehdai. see HEBREW (H3061) Yhuwd "
h,3057,יְהֻדִיָּה,Proper Name,Yehudiyyah,(yeh-hoo-dee-yaw'),a Jewess,"Jehudijah, a Jewess ","Feminine of (H3064) Yhuwdiy; Jehudijah, a Jewess: see HEBREW (H3064) Yhuwdiy "
h,3058,יֵהוּא,Proper Name Masculine,Yehu,(yay-hoo'),"the LORD is He, the name of several Israelites",Jehu ,"From (H3068) Yhovah and (H1931) huw'; Jehovah (is) He; Jehu, the name of five Israelites -- Jehu. see HEBREW (H3068) Yhovah see HEBREW (H1931) huw' "
h,3059,יְהוֹאָחָז,Proper Name Masculine,Yehoachaz,(yeh-ho-aw-khawz'),"Yah has grasped, the name of several Israelites",Jehoahaz ,"From (H3068) Yhovah and (H270) 'achaz; Jehovah-seized; Jehoachaz, the name of three Israelites -- Jehoahaz. Compare (H3099) Yow'achaz. see HEBREW (H3068) Yhovah see HEBREW (H270) 'achaz see HEBREW (H3099) Yow'achaz "
h,3060,יְהוֹאָשׁ,Proper Name Masculine,Yehoash,(yeh-ho-awsh'),"Yah is strong, the name of several Israelites",Jehoash ,"From (H3068) Yhovah and (perhaps) (H784) 'esh; Jehovah-fired; Jehoash, the name of two Israelite kings -- Jehoash. Compare (H3101) Yow'ash. see HEBREW (H3068) Yhovah see HEBREW (H784) 'esh see HEBREW (H3101) Yow'ash "
h,3061,יְהיּד,Proper Name,Yehud,(yeh-hood'),"the S. kingdom, named for one of the twelve tribes","Jewry, Judah, Judea ","(Aramaic) contracted from a form corresponding to (H3063) Yhuwdah; properly, Judah, hence, Judaea -- Jewry, Judah, Judea. see HEBREW (H3063) Yhuwdah "
h,3062,יְהוּדָאִי,Proper Name,Yehudain,(yeh-hoo-daw-ee'),an inhabitant of Judah,Jew ,"(Aramaic) patrial from (H3061) Yhuwd; a Jehudaite (or Judaite), i.e. Jew -- Jew. see HEBREW (H3061) Yhuwd "
h,3063,יְהוּדָה,Proper Name Masculine,Yehudah,(yeh-hoo-daw'),"probably ""praised"", a son of Jacob, also his desc., the S. kingdom, also four Israelites",Judah ,"From (H3034) yadah; celebrated; Jehudah (or Judah), the name of five Israelites; also of the tribe descended from the first, and of its territory -- Judah. see HEBREW (H3034) yadah "
h,3064,יְהוּדִי,Noun Masculine,Yehudi,(yeh-hoo-dee'),Jewish,Jew ,"Patronymically from (H3063) Yhuwdah; a Jehudite (i.e. Judaite or Jew), or descendant of Jehudah (i.e. Judah) -- Jew. see HEBREW (H3063) Yhuwdah "
h,3065,יְהוּדִי,Proper Name Masculine,Yehudi,(yeh-hoo-dee'),"Jewish, an officer of Jehoiakim",Jehudi ,"The same as (H3064) Yhuwdiy; Jehudi, an Israelite -- Jehudi. see HEBREW (H3064) Yhuwdiy "
h,3066,יְהוּדִית,Adjective Feminine,Yehudith,(yeh-hoo-deeth'),Jewish,in the Jews\' language ,Feminine of (H3064) Yhuwdiy; the Jewish (used adverbially) language -- in the Jews' language. see HEBREW (H3064) Yhuwdiy
h,3067,יְהוּדִית,Proper Name Feminine,Yehudith,(yeh-ho-deeth'),Esau\'s wife,Judith ,"The same as (H3066) Yhuwdiyth; Jewess; Jehudith, a Canaanitess -- Judith. see HEBREW (H3066) Yhuwdiyth "
h,3068,יְהוָֹה,Proper Name,Yhvh,(yeh-ho-vaw'),the proper name of the God of Israel,"Jehovah, the Lord ","From (H1961) hayah; (the) self-Existent or Eternal; Jehovah, Jewish national name of God -- Jehovah, the Lord. Compare (H3050) Yahh, (H3069) Yhovih. see HEBREW (H1961) hayah see HEBREW (H3050) Yahh see HEBREW (H3069) Yhovih "
h,3069,יְהוִֹה,Proper Name,Yhvh,(yeh-ho-vee'),God ,God ,"A variation of (H3068) Yhovah (used after (H136) 'Adonay, and pronounced by Jews as (H430) 'elohiym, in order to prevent the repetition of the same sound, since they elsewhere pronounce (H3068) Yhovah as (H136) 'Adonay) -- God. see HEBREW (H3068) Yhovah see HEBREW (H136) 'Adonay see HEBREW (H430) 'elohiym see HEBREW (H3068) Yhovah see HEBREW (H136) 'Adonay "
h,3070,יְהוָֹה יִרְאֶה,Proper Name Location,Yhvh Yireh,(yeh-ho-vaw' yir-eh'),Jehovah- jireh ,Jehovah- jireh ,"From (H3068) Yhovah and (H7200) ra'ah; Jehovah will see (to it); Jehovah-Jireh, a symbolical name for Mount Moriah -- Jehovah- jireh. see HEBREW (H3068) Yhovah see HEBREW (H7200) ra'ah "
h,3071,יְהוָֹה נִסִּי,Proper Name Location,Yhvh Nissi,(yeh-ho-vaw' nis-see'),Jehovah-nissi ,Jehovah-nissi ,"From (H3068) Yhovah and (H5251) nec with the prononimal suffix; Jehovah (is) my banner; Jehovah-Nissi, a symbolical name of an altar in the Desert -- Jehovah-nissi. see HEBREW (H3068) Yhovah see HEBREW (H5251) nec "
h,3072,יְהוָֹה צִדְקֵנוּ,Proper Name Masculine,Yhvh Tsidqenu,(ye-ho-vaw' tsid-kay'-noo),"the LORD is our righteousness, a symbolic name for Jerusalem and for Messiah",the Lord our righteousness ,"From (H3068) Yhovah and (H6664) tsedeq with pronominal suffix; Jehovah (is) our right; Jehovah-Tsidkenu, a symbolical epithet of the Messiah and of Jerusalem -- the Lord our righteousness. see HEBREW (H3068) Yhovah see HEBREW (H6664) tsedeq "
h,3073,יְהוָֹה שָׁלוֹם,Proper Name Location,Yhvh Shalom,(yeh-ho-vaw' shaw-lome'),Jehovah is peace; Jehovah-Shalom ,Jehovah is peace; Jehovah-Shalom ,"From (H3068) Yhovah and (H7965) shalowm; Jehovah (is) peace; Jehovah-Shalom, a symbolical name of an altar in Palestine: see HEBREW (H3068) Yhovah see HEBREW (H7965) shalowm "
h,3074,יְהוָֹה שָׁמָּה,Proper Name Location,Yhvh Shammah,(yeh-ho-vaw' shawm'-maw),Jehovah-shammah ,Jehovah-shammah ,"From (H3068) Yhovah and (H8033) sham with directive enclitic; Jehovah (is) thither; Jehovah-Shammah, a symbolic title of Jerusalem -- Jehovah-shammah. see HEBREW (H3068) Yhovah see HEBREW (H8033) sham "
h,3075,יְהוֹזָבָד,Proper Name Masculine,Yehozabad,(yeh-ho-zaw-bawd'),"the LORD has bestowed, name of a number of Isr",Jehozabad ,"From (H3068) Yhovah and (H2064) zabad; Jehovah-endowed; Jehozabad, the name of three Israelites -- Jehozabad. Compare (H3107) Yowzabad. see HEBREW (H3068) Yhovah see HEBREW (H2064) zabad see HEBREW (H3107) Yowzabad "
h,3076,יְהוֹחָנָן,Proper Name Masculine,Yehochanan,(yeh-ho-khaw-nawn'),"the LORD has been gracious, the name of a number of Isr., a lso a son of Tobiah","Jehohanan, Johanan ","From (H3068) Yhovah and (H2603) chanan; Jehovah-favored; Jehochanan, the name of eight Israelites -- Jehohanan, Johanan. Compare (H3110) Yowchanan. see HEBREW (H3068) Yhovah see HEBREW (H2603) chanan see HEBREW (H3110) Yowchanan "
h,3077,יְהוֹיָדָע,Proper Name Masculine,Yehoyada,(yeh-ho-yaw-daw'),"the LORD knows, the name of several Israelites",Jehoiada ,"From (H3068) Yhovah and (H3045) yada'; Jehovah-known; Jehojada, the name of three Israelites -- Jehoiada. Compare (H3111) Yowyada'. see HEBREW (H3068) Yhovah see HEBREW (H3045) yada' see HEBREW (H3111) Yowyada' "
h,3078,יְהוֹיָכִין,Proper Name Masculine,Yehoyakin,(yeh-ho-yaw-keen'),"the LORD appoints, a king of Judah",Jehoiachin ,"From (H3068) Yhovah and (H3559) kuwn; Jehovah will establish; Jehojakin, a Jewish king -- Jehoiachin. Compare (H3112) Yowyakiyn. see HEBREW (H3068) Yhovah see HEBREW (H3559) kuwn see HEBREW (H3112) Yowyakiyn "
h,3079,יְהוֹיָקִים,Proper Name Masculine,Yehoyaqim,(yeh-ho-yaw-keem'),"the LORD raises up, three Israelites",Jehoiakim ,"From (H3068) Yhovah abbreviated and (H6965) quwm; Jehovah will raise; Jehojakim, a Jewish king -- Jehoiakim. Compare (H3113) Yowyaqiym. see HEBREW (H3068) Yhovah see HEBREW (H6965) quwm see HEBREW (H3113) Yowyaqiym "
h,3080,יְהוֹיָרִיב,Proper Name Masculine,Yehoyarib,(yeh-ho-yaw-reeb'),"the LORD contends, two Israelites, also a priestly family",Jehoiarib ,"From (H3068) Yhovah and (H7378) riyb; Jehovah will contend; Jehojarib, the name of two Israelites -- Jehoiarib. Compare (H3114) Yowyariyb. see HEBREW (H3068) Yhovah see HEBREW (H7378) riyb see HEBREW (H3114) Yowyariyb "
h,3081,יְהוּכַל,Proper Name Masculine,Yehukal,(yeh-hoo-kal'),"the LORD is able, a courtier of King Zedekiah",Jehucal ,"From (H3201) yakol; potent; Jehukal, an Israelite -- Jehucal. Compare (H3116) Yuwkal. see HEBREW (H3201) yakol see HEBREW (H3116) Yuwkal "
h,3082,יְהוֹנָדָב,Proper Name Masculine,Yehonadab,(yeh-ho-naw-dawb'),"the LORD is noble, a Rechabite, also a nephew of David","Jehonadab, Jonadab ","From (H3068) Yhovah and (H5068) nadab; Jehovah-largessed; Jehonadab, the name of an Israelite and of an Arab -- Jehonadab, Jonadab. Compare (H3122) Yawnadab. see HEBREW (H3068) Yhovah see HEBREW (H5068) nadab see HEBREW (H3122) Yawnadab "
h,3083,יְהוֹנָתָן,Proper Name Masculine,Yehonathan,(yeh-ho-naw-thawn'),"the LORD has given, the name of a number of Isr",Jonathan ,"From (H3068) Yhovah and (H5414) nathan; Jehovah-given; Jehonathan, the name of four Israelites -- Jonathan. Compare (H3129) Yownathan. see HEBREW (H3068) Yhovah see HEBREW (H5414) nathan see HEBREW (H3129) Yownathan "
h,3084,יְהוֹסֵף,Proper Name Masculine,Yehoseph,(yeh-ho-safe'),Joseph ,Joseph ,"A fuller form of (H3130) Yowceph; Jehoseph (i.e. Joseph), a son of Jacob -- Joseph. see HEBREW (H3130) Yowceph "
h,3085,יְהוֹעַדָּה,Proper Name Masculine,Yehoaddah,(yeh-ho-ad-daw'),"the LORD has adorned, a descendant of Saul",Jehoada ,"From (H3068) Yhovah and (H5710) adah; Jehovah-adorned; Jehoaddah, an Israelite -- Jehoada. see HEBREW (H3068) Yhovah see HEBREW (H5710) adah "
h,3086,יְהוֹעַדִּין,Proper Name Feminine,Yehoaddin or Yehoaddan,(yeh-ho-ad-deen'),"perhaps ""the LORD delights"", mother of King Amaziah",Jehoaddan ,"Or Yhowaddan {yeh-ho-ad-dawn'}; from (H3068) Yhovah and (H5727) adan; Jehovah-pleased; Jehoaddin or Jehoaddan, an Israelitess -- Jehoaddan. see HEBREW (H3068) Yhovah see HEBREW (H5727) adan "
h,3087,יְהוֹצָדָק,Proper Name Masculine,Yehotsadaq,(yeh-ho-tsaw-dawk'),"the LORD is righteous, father of Joshua the high priest","Jehozadek, Josedech ","From (H3068) Yhovah and (H6663) tsadaq; Jehovah-righted; Jehotsadak, an Israelite -- Jehozadek, Josedech. Compare (H3136) Yowtsadaq. see HEBREW (H3068) Yhovah see HEBREW (H6663) tsadaq see HEBREW (H3136) Yowtsadaq "
h,3088,יְהוֹרָם,Proper Name Masculine,Yehoram,(yeh-ho-rawm'),"the LORD is exalted, the name of several Israelites, also a king of H amath","Jehoram, Joram ","From (H3068) Yhovah and (H7311) ruwm; Jehovah-raised; Jehoram, the name of a Syrian and of three Israelites -- Jehoram, Joram. Compare (H3141) Yowram. see HEBREW (H3068) Yhovah see HEBREW (H7311) ruwm see HEBREW (H3141) Yowram "
h,3089,יְהוֹשֶׁבַע,Proper Name Feminine,Yehosheba,(yeh-ho-sheh'-bah),"the LORD is an oath, wife of Jehoiada the priest",Jehosheba ,"From (H3068) Yhovah and (H7650) shaba'; Jehovah-sworn; Jehosheba, an Israelitess -- Jehosheba. Compare (H3090) Yhowshab'ath. see HEBREW (H3068) Yhovah see HEBREW (H7650) shaba' see HEBREW (H3090) Yhowshab'ath "
h,3090,יְהוֹשַׁבְעַת,Proper Name Feminine,Yehoshabath,(yeh-ho-shab-ath'),Jehoshabeath ,Jehoshabeath ,"A form of (H3089) Yhowsheba'; Jehoshabath, an Israelitess -- Jehoshabeath. see HEBREW (H3089) Yhowsheba' "
h,3091,יְהוֹשׁוּעַ,"proper name, masculine; proper name, of a location; proper name",Yehoshua,(yeh-ho-shoo'-ah),"the LORD is salvation, Moses\' successor, also the name of a number of Isr","Jehoshua, Jehoshuah, Joshua ","Or Yhowshua {yeh-ho-shoo'-ah}; from (H3068) Yhovah and (H3467) yasha'; Jehovah-saved; Jehoshua (i.e. Joshua), the Jewish leader -- Jehoshua, Jehoshuah, Joshua. Compare (H1954) Howshea', (H3442) Yeshuwa'. see HEBREW (H3068) Yhovah see HEBREW (H3467) yasha' see HEBREW (H1954) Howshea' see HEBREW (H3442) Yeshuwa' "
h,3092,יְהוֹשָׁפָט,"proper name, masculine; proper name, of a location",Yehoshaphat,(yeh-ho-shaw-fawt'),"the LORD has judged, the name of a number of Isr",Jehoshaphat ,"From (H3068) Yhovah and (H8199) shaphat; Jehovah-judged; Jehoshaphat, the name of six Israelites; also of a valley near Jerusalem -- Jehoshaphat. Compare (H3146) Yowshaphat. see HEBREW (H3068) Yhovah see HEBREW (H8199) shaphat see HEBREW (H3146) Yowshaphat "
h,3093,יָהִיר,Adjective,yahir,(yaw-here'),"proud, haughty","haughty, proud ","Probably from the same as (H2022) har; elated; hence, arrogant -- haughty, proud. see HEBREW (H2022) har "
